year month day hour min sec flt prof lat lon alt pressure theta strat co2 co2mspo
2016 1 5 19 19 54 -3 1 39.92 -105.03 2191 775.6521 297.9567 0 267.2612 0.8695976
2016 1 5 19 20 4 -3 1 39.91 -105.04 2193 775.0076 297.9752 0 267.2612 0.8696032
2016 1 5 19 25 34 -3 1 39.92 -105.12 2195 774.7889 296.7315 0 267.2612 0.8697522
2016 1 5 19 25 44 -3 1 39.92 -105.11 2197 774.5282 296.6593 0 267.2612 0.8697577
2016 1 5 19 25 54 -3 1 39.93 -105.11 2200 774.3009 296.7067 0 267.2612 0.8697595
2016 1 5 19 26 4 -3 1 39.94 -105.1 2236 770.4149 297.1743 0 267.2612 0.8697612
2016 1 5 19 26 14 -3 1 39.95 -105.1 2272 766.7951 297.922 0 267.2612 0.8697706
2016 1 5 19 26 24 -3 1 39.96 -105.09 2311 762.5816 298.3259 0 267.2612 0.8697723
2016 1 5 19 26 34 -3 1 39.97 -105.09 2364 757.4192 298.6984 0 267.2613 0.8698732
2016 1 5 19 26 44 -3 1 39.98 -105.08 2443 750.0911 299.6386 0 267.2613 0.8698788
2016 1 5 19 26 54 -3 1 39.99 -105.07 2576 737.627 300.4671 0 267.2613 0.8698882
2016 1 5 19 27 4 -3 1 40 -105.07 2730 723.6229 300.958 0 267.2613 0.8698937
2016 1 5 19 27 14 -3 1 40.02 -105.06 2884 709.866 301.3364 0 267.2613 0.8698993
2016 1 5 19 27 24 -3 1 40.03 -105.06 3048 695.4475 301.9505 0 267.2613 0.8699048
2016 1 5 19 27 34 -3 1 40.04 -105.05 3198 682.324 302.1498 0 267.2535 0.8621513
2016 1 5 19 27 44 -3 1 40.05 -105.04 3266 676.7874 301.9044 0 267.2535 0.8621492
2016 1 5 19 27 54 -3 1 40.06 -105.03 3305 673.6369 301.8746 0 267.2535 0.8621433
2016 1 5 19 28 4 -3 1 40.07 -105.02 3343 670.5856 301.8958 0 267.2535 0.8621451
2016 1 5 19 28 14 -3 1 40.08 -105 3398 666.1259 302.1921 0 267.2535 0.862143
2016 1 5 19 28 24 -3 1 40.08 -104.98 3494 658.1393 302.7066 0 267.2535 0.8621409
2016 1 5 19 28 34 -3 1 40.09 -104.96 3629 646.9006 303.1971 0 267.2535 0.862135
2016 1 5 19 28 44 -3 1 40.09 -104.94 3770 635.3917 303.5077 0 267.2535 0.8621292
2016 1 5 19 28 54 -3 1 40.08 -104.92 3918 623.413 303.6346 0 267.2535 0.8621309
2016 1 5 19 29 4 -3 1 40.08 -104.9 4072 611.1637 303.7971 0 267.2282 0.8368984
2016 1 5 19 29 14 -3 1 40.07 -104.88 4231 598.7125 304.1188 0 267.2282 0.8368925
2016 1 5 19 29 24 -3 1 40.06 -104.86 4385 586.8332 304.5356 0 267.2282 0.8368866
2016 1 5 19 29 34 -3 1 40.05 -104.84 4522 576.4196 304.6302 0 267.2282 0.8368807
2016 1 5 19 29 44 -3 1 40.05 -104.82 4662 565.8729 304.8098 0 267.2282 0.836871
2016 1 5 19 29 54 -3 1 40.04 -104.8 4795 556.1145 305.145 0 267.2282 0.8368652
2016 1 5 19 30 4 -3 1 40.03 -104.78 4931 546.1452 305.3662 0 267.2282 0.8368555
2016 1 5 19 30 14 -3 1 40.02 -104.76 5070 536.153 305.7237 0 267.2281 0.8368534
2016 1 5 19 30 24 -3 1 40.01 -104.74 5205 526.6561 306.713 0 267.203 0.8117468
2016 1 5 19 30 34 -3 1 40 -104.72 5307 519.4481 307.0671 0 267.203 0.8117485
2016 1 5 19 30 44 -3 1 39.99 -104.7 5427 511.2229 307.4445 0 267.203 0.8117464
2016 1 5 19 30 54 -3 1 39.98 -104.68 5591 499.9688 308.1082 0 267.203 0.8117367
2016 1 5 19 31 4 -3 1 39.98 -104.66 5826 484.2754 308.7993 0 267.203 0.8117385
2016 1 5 19 31 14 -3 1 39.97 -104.64 6044 470.0205 309.516 0 267.203 0.8117364
