year month day hour min sec flt prof lat lon alt pressure theta strat co2 co2mspo
2016 1 5 19 19 54 -3 1 39.92 -105.03 2191 775.6521 297.9567 0 405.9614 7.367995
2016 1 5 19 20 4 -3 1 39.91 -105.04 2193 775.0076 297.9752 0 405.9622 7.368898
2016 1 5 19 25 34 -3 1 39.92 -105.12 2195 774.7889 296.7315 0 405.9897 7.39825
2016 1 5 19 25 44 -3 1 39.92 -105.11 2197 774.5282 296.6593 0 405.9906 7.399137
2016 1 5 19 25 54 -3 1 39.93 -105.11 2200 774.3009 296.7067 0 405.9914 7.400032
2016 1 5 19 26 4 -3 1 39.94 -105.1 2236 770.4149 297.1743 0 405.9922 7.400919
2016 1 5 19 26 14 -3 1 39.95 -105.1 2272 766.7951 297.922 0 405.9931 7.401806
2016 1 5 19 26 24 -3 1 39.96 -105.09 2311 762.5816 298.3259 0 405.9939 7.402709
2016 1 5 19 26 34 -3 1 39.97 -105.09 2364 757.4192 298.6984 0 405.8479 7.256699
2016 1 5 19 26 44 -3 1 39.98 -105.08 2443 750.0911 299.6386 0 405.8485 7.257419
2016 1 5 19 26 54 -3 1 39.99 -105.07 2576 737.627 300.4671 0 405.7683 7.177228
2016 1 5 19 27 4 -3 1 40 -105.07 2730 723.6229 300.958 0 405.769 7.177993
2016 1 5 19 27 14 -3 1 40.02 -105.06 2884 709.866 301.3364 0 405.7697 7.178735
2016 1 5 19 27 24 -3 1 40.03 -105.06 3048 695.4475 301.9505 0 405.7704 7.179485
2016 1 5 19 27 34 -3 1 40.04 -105.05 3198 682.324 302.1498 0 404.5413 5.950483
2016 1 5 19 27 44 -3 1 40.05 -105.04 3266 676.7874 301.9044 0 404.5412 5.950478
2016 1 5 19 27 54 -3 1 40.06 -105.03 3305 673.6369 301.8746 0 404.5412 5.950465
2016 1 5 19 28 4 -3 1 40.07 -105.02 3343 670.5856 301.8958 0 404.5411 5.950452
2016 1 5 19 28 14 -3 1 40.08 -105 3398 666.1259 302.1921 0 404.541 5.950439
2016 1 5 19 28 24 -3 1 40.08 -104.98 3494 658.1393 302.7066 0 404.541 5.950425
2016 1 5 19 28 34 -3 1 40.09 -104.96 3629 646.9006 303.1971 0 404.5409 5.95042
2016 1 5 19 28 44 -3 1 40.09 -104.94 3770 635.3917 303.5077 0 404.5408 5.950415
2016 1 5 19 28 54 -3 1 40.08 -104.92 3918 623.413 303.6346 0 404.5408 5.950401
2016 1 5 19 29 4 -3 1 40.08 -104.9 4072 611.1637 303.7971 0 403.4215 4.831217
2016 1 5 19 29 14 -3 1 40.07 -104.88 4231 598.7125 304.1188 0 403.4216 4.831349
2016 1 5 19 29 24 -3 1 40.06 -104.86 4385 586.8332 304.5356 0 403.4217 4.831481
2016 1 5 19 29 34 -3 1 40.05 -104.84 4522 576.4196 304.6302 0 403.4218 4.831605
2016 1 5 19 29 44 -3 1 40.05 -104.82 4662 565.8729 304.8098 0 403.4218 4.831737
2016 1 5 19 29 54 -3 1 40.04 -104.8 4795 556.1145 305.145 0 403.4219 4.831869
2016 1 5 19 30 4 -3 1 40.03 -104.78 4931 546.1452 305.3662 0 403.422 4.831993
2016 1 5 19 30 14 -3 1 40.02 -104.76 5070 536.153 305.7237 0 403.4221 4.832117
2016 1 5 19 30 24 -3 1 40.01 -104.74 5205 526.6561 306.713 0 403.5148 4.924908
2016 1 5 19 30 34 -3 1 40 -104.72 5307 519.4481 307.0671 0 403.5149 4.925078
2016 1 5 19 30 44 -3 1 39.99 -104.7 5427 511.2229 307.4445 0 403.515 4.92524
2016 1 5 19 30 54 -3 1 39.98 -104.68 5591 499.9688 308.1082 0 403.5151 4.92541
2016 1 5 19 31 4 -3 1 39.98 -104.66 5826 484.2754 308.7993 0 403.5152 4.92558
2016 1 5 19 31 14 -3 1 39.97 -104.64 6044 470.0205 309.516 0 403.5154 4.92575
2016 1 5 19 31 24 -3 1 39.96 -104.63 6219 458.7563 309.6844 0 403.5155 4.925913
2016 1 5 19 31 34 -3 1 39.95 -104.61 6359 449.9677 309.9093 0 403.5156 4.926082
2016 1 5 19 31 44 -3 1 39.94 -104.59 6481 442.411 310.193 0 403.5157 4.926245
2016 1 5 19 31 54 -3 1 39.93 -104.57 6595 435.3949 310.4919 0 403.5158 4.926415
2016 1 5 19 32 4 -3 1 39.93 -104.55 6699 429.0919 310.9089 0 403.5159 4.926577
2016 1 5 19 32 14 -3 1 39.92 -104.53 6804 422.8434 311.137 0 403.7974 5.208119
2016 1 5 19 32 24 -3 1 39.91 -104.51 6915 416.3075 311.4156 0 403.7974 5.208198
2016 1 5 19 32 34 -3 1 39.9 -104.49 7015 410.4853 312.1262 0 403.7974 5.208268
2016 1 5 19 32 44 -3 1 39.89 -104.47 7117 404.6141 312.6287 0 403.7974 5.208339
2016 1 5 19 32 54 -3 1 39.88 -104.45 7223 398.6294 312.8231 0 403.7975 5.208418
2016 1 5 19 33 4 -3 1 39.87 -104.43 7329 392.6259 312.9589 0 403.7975 5.208488
2016 1 5 19 33 14 -3 1 39.86 -104.41 7428 387.096 313.0581 0 403.7975 5.208559
2016 1 5 19 33 24 -3 1 39.85 -104.39 7530 381.4612 313.1374 0 403.7975 5.208645
2016 1 5 19 33 34 -3 1 39.85 -104.37 7632 375.9191 313.2243 0 403.7975 5.208716
2016 1 5 19 33 44 -3 1 39.84 -104.35 7741 370.078 313.3976 0 403.7976 5.208787
2016 1 5 19 33 54 -3 1 39.83 -104.32 7845 364.4731 313.5218 0 403.7976 5.208865
2016 1 5 19 34 4 -3 1 39.82 -104.3 7948 359.0462 313.6284 0 403.7976 5.208944
2016 1 5 19 34 14 -3 1 39.81 -104.28 8055 353.4756 313.8187 0 403.7976 5.209015
2016 1 5 19 34 24 -3 1 39.8 -104.26 8165 347.8419 313.9638 0 403.7976 5.209085
2016 1 5 19 34 34 -3 1 39.79 -104.24 8269 342.5367 314.0718 0 403.7977 5.209164
2016 1 5 19 34 44 -3 1 39.78 -104.22 8368 337.5217 314.1719 0 403.7977 5.209235
2016 1 5 19 34 54 -3 1 39.77 -104.2 8471 332.4223 314.2689 0 403.7977 5.209313
2016 1 5 19 35 4 -3 1 39.76 -104.18 8580 326.9675 314.4279 0 403.7977 5.209391
2016 1 5 19 38 34 -3 1 39.58 -103.74 10585 239.3785 324.3245 1 403.7983 5.211115
2016 1 5 19 38 44 -3 1 39.57 -103.71 10620 238.0965 325.7938 0 403.7983 5.211186
2016 1 5 19 38 54 -3 1 39.56 -103.69 10644 237.1611 327.3945 0 403.7983 5.211272
2016 1 5 19 39 4 -3 1 39.56 -103.66 10665 236.3747 327.6867 0 403.7983 5.211335
2016 1 5 19 39 14 -3 1 39.55 -103.64 10688 235.5148 327.9301 0 403.7983 5.211406
2016 1 5 19 39 24 -3 1 39.54 -103.61 10708 234.7582 328.281 0 403.7984 5.211492
2016 1 5 19 39 34 -3 1 39.54 -103.59 10737 233.6796 328.9297 0 403.7984 5.211555
2016 1 5 19 39 44 -3 1 39.53 -103.56 10772 232.401 329.5944 0 403.7984 5.211633
2016 1 5 19 39 54 -3 1 39.52 -103.54 10822 230.5742 331.4312 0 403.7984 5.211704
2016 1 5 19 40 4 -3 1 39.52 -103.51 10860 229.2498 332.1726 0 403.7984 5.21179
2016 1 5 19 40 14 -3 1 39.51 -103.49 10907 227.56 332.4824 0 403.7985 5.211861
2016 1 5 19 40 24 -3 1 39.5 -103.46 10965 225.5001 333.3567 1 402.8417 4.255198
2016 1 5 19 40 34 -3 1 39.5 -103.44 11016 223.7136 334.7647 1 402.8414 4.254872
2016 1 5 19 40 44 -3 1 39.49 -103.41 11057 222.3259 336.2646 1 402.841 4.254561
2016 1 5 19 40 54 -3 1 39.48 -103.39 11114 220.3944 338.005 1 402.8406 4.254228
2016 1 5 19 41 4 -3 1 39.48 -103.36 11190 217.7319 339.2853 1 402.8402 4.253902
2016 1 5 19 41 14 -3 1 39.47 -103.33 11223 216.6333 339.6838 1 402.8399 4.253584
2016 1 5 19 41 24 -3 1 39.46 -103.31 11222 216.7135 339.8017 1 402.8395 4.253258
2016 1 5 19 41 34 -3 1 39.46 -103.28 11225 216.6428 339.9645 1 402.8391 4.252939
2016 1 5 19 41 44 -3 1 39.45 -103.25 11226 216.6246 339.909 1 402.8387 4.252621
2016 1 5 19 41 54 -3 1 39.44 -103.23 11226 216.6085 340.1077 1 402.8383 4.252295
2016 1 5 19 42 4 -3 1 39.44 -103.2 11227 216.6026 340.1073 1 402.838 4.251977
2016 1 5 19 42 14 -3 1 39.43 -103.18 11253 215.7286 340.4805 1 402.8376 4.251651
2016 1 5 19 42 24 -3 1 39.42 -103.15 11322 213.4222 341.5788 1 402.8372 4.251325
2016 1 5 19 42 34 -3 1 39.42 -103.13 11387 211.296 342.6619 1 402.8368 4.251007
2016 1 5 19 42 44 -3 1 39.41 -103.1 11447 209.3434 343.0325 1 402.8364 4.250681
2016 1 5 19 42 54 -3 1 39.4 -103.07 11500 207.6174 343.2947 1 402.8361 4.250355
2016 1 5 19 43 4 -3 1 39.4 -103.05 11536 206.453 343.3274 1 402.8357 4.250037
2016 1 5 19 43 14 -3 1 39.39 -103.02 11535 206.4326 343.2569 1 402.8353 4.249711
2016 1 5 19 43 24 -3 1 39.38 -103 11535 206.4686 343.2764 1 402.8349 4.249392
2016 1 5 19 43 34 -3 1 39.37 -102.97 11536 206.4294 343.3306 1 402.8346 4.249066
2016 1 5 19 43 44 -3 1 39.37 -102.95 11537 206.4075 343.4576 1 402.8342 4.24874
2016 1 5 19 43 54 -3 1 39.36 -102.92 11538 206.3976 343.5165 1 402.8338 4.24843
2016 1 5 19 44 4 -3 1 39.35 -102.9 11537 206.4077 343.5632 1 402.8334 4.248104
2016 1 5 19 44 14 -3 1 39.35 -102.87 11538 206.3882 343.5535 1 402.833 4.24777
2016 1 5 19 44 24 -3 1 39.34 -102.85 11539 206.3474 343.5864 1 402.8327 4.24746
2016 1 5 19 44 34 -3 1 39.33 -102.82 11558 205.6805 343.7868 1 402.8323 4.247126
2016 1 5 19 44 44 -3 1 39.33 -102.79 11612 204.0134 344.6672 1 402.8319 4.246808
2016 1 5 19 44 54 -3 1 39.32 -102.77 11683 201.7627 345.7267 1 402.8315 4.246489
2016 1 5 19 45 4 -3 1 39.31 -102.75 11751 199.6628 346.578 1 402.8312 4.246163
2016 1 5 19 45 14 -3 1 39.31 -102.72 11797 198.2007 347.5837 1 402.8308 4.245838
2016 1 5 19 45 24 -3 1 39.3 -102.69 11833 197.1124 348.2697 1 402.8304 4.245519
2016 1 5 19 45 34 -3 1 39.29 -102.67 11855 196.4512 348.2696 1 402.83 4.245193
